date,tmax,tmin,tavg,prcp,wspd,humidity,pressure,dew_point,cloud_cover,city,region,latitude,longitude,elevation
2015-01-08,26.4,15.8,20.8,0.0,14.3,70.0,1015.8,14.4,35.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-09,25.0,14.9,20.0,0.0,11.4,79.0,1017.0,15.9,34.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-10,26.3,15.9,20.8,0.0,18.0,66.0,1018.4,13.3,33.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-11,25.0,14.2,19.8,0.0,20.5,70.0,1018.5,13.3,30.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-12,25.4,16.7,21.0,0.0,19.8,75.0,1016.6,16.0,81.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-13,28.4,20.2,23.2,0.0,19.9,72.0,1014.1,17.3,53.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-14,25.6,16.6,20.7,0.0,34.9,45.0,1015.4,6.4,1.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-15,23.9,14.4,18.7,0.0,30.5,54.0,1019.2,8.5,3.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-16,24.2,13.7,18.6,0.0,21.9,52.0,1019.5,7.5,1.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-17,24.4,13.1,18.5,0.0,22.2,49.0,1018.9,6.1,26.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-18,24.7,13.3,18.9,0.0,17.9,46.0,1017.6,5.9,12.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-19,25.4,13.7,19.4,0.0,18.9,46.0,1015.5,6.2,24.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-20,23.2,15.9,18.9,1.0,23.3,59.0,1013.9,10.0,34.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-21,22.0,15.7,19.0,0.0,14.5,73.0,1016.1,13.8,23.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-22,23.0,14.8,18.9,0.1,21.3,64.0,1018.5,11.1,26.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-23,23.6,14.4,19.1,0.0,22.6,52.0,1019.4,8.1,2.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-24,23.0,14.3,18.6,0.0,22.6,51.0,1019.8,7.6,8.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-25,22.9,13.5,18.3,0.0,17.4,58.0,1019.8,9.4,1.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-26,23.0,14.5,18.8,0.0,16.6,66.0,1019.5,11.7,2.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-27,23.1,13.0,18.3,0.0,17.5,52.0,1019.1,6.5,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-28,22.6,14.1,18.3,0.0,23.9,36.0,1018.5,2.3,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-29,23.8,12.4,18.2,0.0,15.4,66.0,1018.3,11.2,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-30,25.9,14.8,20.1,0.0,15.7,57.0,1019.7,9.4,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-01-31,24.4,14.3,19.6,0.0,19.5,76.0,1016.9,14.8,3.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-01,25.7,19.9,22.5,0.0,22.0,73.0,1013.5,17.3,58.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-02,26.3,18.1,22.1,0.0,22.4,64.0,1014.8,13.7,16.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-03,26.6,16.5,21.3,0.0,24.5,51.0,1019.7,10.0,2.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-04,27.8,15.9,21.8,0.0,23.0,48.0,1021.0,8.9,17.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-05,26.7,17.1,21.8,0.0,22.9,48.0,1018.4,9.2,9.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-06,26.4,15.1,20.8,0.0,18.9,61.0,1016.2,11.7,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-07,24.9,16.3,20.5,0.0,19.5,75.0,1015.3,15.4,3.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-08,26.4,16.7,21.4,0.0,24.9,57.0,1017.0,11.0,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-09,26.5,16.7,21.3,0.0,28.7,44.0,1018.9,7.7,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-10,27.2,17.4,22.1,0.0,29.9,37.0,1019.1,5.6,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-11,27.0,15.1,21.2,0.0,17.3,47.0,1017.4,8.3,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-12,28.4,17.2,22.3,0.0,21.9,70.0,1015.9,15.9,5.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-13,26.2,19.4,22.4,0.0,24.7,82.0,1014.0,18.9,28.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-14,27.8,20.9,23.4,0.0,22.3,82.0,1011.3,19.9,13.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-15,27.3,21.2,23.5,0.0,21.2,81.0,1011.3,19.8,46.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-16,28.8,21.6,24.4,0.0,31.8,73.0,1011.8,18.9,1.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-17,28.8,21.4,24.3,0.0,20.9,74.0,1012.7,18.9,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-18,27.8,19.0,22.9,0.0,18.8,83.0,1011.2,19.4,19.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-19,27.4,20.5,23.4,0.0,20.3,83.0,1010.0,19.9,29.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-20,29.1,20.8,24.1,0.0,21.1,81.0,1012.0,20.1,1.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-21,31.7,18.2,24.9,0.0,20.5,65.0,1014.3,16.3,4.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-22,31.7,20.9,25.8,0.0,23.4,59.0,1013.9,16.4,42.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-23,27.1,19.2,23.5,0.0,23.2,75.0,1013.1,18.4,78.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-24,25.5,20.9,22.6,0.0,31.1,44.0,1011.7,8.7,24.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-25,23.4,16.3,20.1,0.0,30.3,35.0,1011.8,3.3,8.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-26,25.1,15.9,20.5,0.0,24.5,33.0,1011.5,2.0,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-27,25.5,16.5,21.1,0.3,20.3,58.0,1011.6,11.9,29.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-02-28,20.8,16.5,18.5,1.3,37.3,54.0,1009.9,9.0,85.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-01,22.1,14.7,17.9,0.0,39.5,57.0,1009.1,9.0,48.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-02,24.5,13.8,19.2,0.0,25.7,61.0,1012.6,10.3,9.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-03,25.0,17.3,21.1,0.0,23.9,61.0,1013.9,12.9,2.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-04,26.2,17.5,22.1,0.0,22.2,61.0,1013.1,13.7,12.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-05,26.2,20.2,23.1,0.0,23.5,69.0,1013.6,16.8,24.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-06,27.9,19.5,23.3,0.0,19.2,71.0,1016.0,17.2,33.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-07,27.9,19.7,23.1,0.1,22.0,65.0,1014.4,15.1,53.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-08,28.6,17.7,22.7,0.0,21.8,29.0,1015.3,1.5,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-09,29.0,15.8,22.6,0.0,25.9,35.0,1018.6,2.4,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-10,27.5,17.6,22.4,0.0,36.4,28.0,1019.4,2.5,49.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-11,28.8,17.2,23.2,0.0,28.2,31.0,1016.7,4.1,49.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-12,30.5,19.6,24.9,0.0,31.0,31.0,1015.6,5.6,26.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-13,27.1,18.6,22.4,2.0,18.9,57.0,1013.5,13.0,41.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-14,24.6,18.4,21.4,0.3,24.4,67.0,1012.7,14.5,20.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-15,25.3,16.3,21.2,0.0,25.8,61.0,1012.7,12.8,2.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-16,28.1,17.6,22.9,0.0,25.3,66.0,1015.1,15.4,14.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-17,30.7,19.2,24.7,0.0,21.0,62.0,1017.5,14.9,23.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-18,30.0,18.8,24.1,0.0,23.8,60.0,1015.0,14.4,1.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-19,29.1,20.3,24.3,0.0,25.2,77.0,1013.5,19.7,6.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-20,31.7,21.1,25.8,0.0,21.7,71.0,1013.6,19.7,10.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-21,32.7,21.0,26.4,0.0,19.0,72.0,1014.3,20.1,27.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-22,35.0,23.0,28.1,0.0,21.2,56.0,1013.7,17.3,60.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-23,34.2,21.4,27.1,0.0,29.2,63.0,1011.8,18.3,1.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-24,31.3,22.5,26.4,0.0,26.7,68.0,1010.8,19.5,29.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-25,33.9,21.1,27.0,0.0,19.8,69.0,1010.2,19.9,81.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-26,35.6,23.8,29.2,0.0,15.6,61.0,1011.6,19.4,83.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-27,36.7,23.1,29.5,0.0,24.1,58.0,1012.0,18.8,41.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-28,33.2,23.4,28.2,0.0,25.9,58.0,1010.3,18.5,93.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-29,34.6,25.6,29.2,0.0,28.3,47.0,1008.6,14.6,36.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-30,33.3,22.2,27.5,0.0,26.3,42.0,1008.8,11.2,4.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-03-31,30.7,20.9,25.8,0.0,24.7,69.0,1010.0,19.1,2.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-01,29.8,23.2,26.0,0.0,30.8,78.0,1008.5,21.6,26.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-02,30.5,23.9,26.6,0.0,30.3,78.0,1006.9,22.1,19.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-03,29.7,24.1,26.4,0.4,33.9,79.0,1005.3,22.2,36.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-04,29.6,23.2,25.6,0.0,26.7,77.0,1004.7,21.0,6.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-05,29.3,21.8,25.1,0.0,21.8,76.0,1006.1,19.9,15.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-06,30.3,21.1,25.1,0.0,25.3,73.0,1006.9,19.2,15.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-07,32.2,20.9,26.1,0.0,20.2,69.0,1008.0,18.7,2.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-08,35.8,20.7,28.4,0.0,19.1,57.0,1010.2,16.8,2.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-09,35.8,23.1,29.7,0.0,22.8,45.0,1010.1,14.7,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-10,35.5,24.9,29.5,0.0,22.8,40.0,1008.5,13.0,4.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-11,32.4,22.9,27.0,0.0,24.5,73.0,1008.4,21.3,3.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-12,35.8,24.0,29.1,0.0,16.3,63.0,1009.8,19.9,3.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-13,36.8,24.4,30.4,0.0,16.4,52.0,1011.2,16.8,16.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-14,36.7,25.2,30.7,0.0,19.3,49.0,1010.3,16.9,5.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-15,37.6,25.2,31.4,0.0,25.9,40.0,1010.5,14.8,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-16,37.2,25.3,30.9,0.0,25.6,48.0,1012.0,17.2,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-17,34.1,25.5,29.4,0.0,27.4,63.0,1010.3,21.1,1.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-18,33.7,26.0,29.5,0.0,31.6,63.0,1005.8,21.3,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-19,33.7,26.4,29.6,0.0,32.0,61.0,1005.3,20.8,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-20,36.7,26.6,30.6,0.0,27.5,54.0,1007.7,19.6,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-21,35.9,25.2,30.2,0.0,27.3,55.0,1008.7,19.0,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-22,34.3,24.2,28.9,0.0,32.8,60.0,1007.1,19.0,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-23,33.2,24.9,28.5,0.0,32.3,65.0,1006.9,20.7,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-24,33.4,25.1,28.6,0.0,29.9,70.0,1006.9,22.1,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-25,33.7,25.1,28.9,0.0,26.0,71.0,1005.3,22.5,1.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-26,33.9,25.8,29.2,0.0,26.0,72.0,1005.8,23.0,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-27,35.7,26.1,30.0,0.0,24.6,69.0,1006.8,23.0,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-28,37.2,25.2,29.9,0.0,27.7,66.0,1007.3,21.7,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-29,34.2,24.9,28.9,0.0,29.7,70.0,1006.4,22.1,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-04-30,36.3,25.6,30.1,0.0,29.5,65.0,1006.5,21.7,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-01,40.0,26.2,32.3,0.0,28.5,50.0,1007.0,18.0,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-02,36.9,26.0,30.8,0.0,29.3,57.0,1007.0,20.4,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-03,33.7,25.4,29.3,0.0,25.8,67.0,1007.0,22.0,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-04,33.3,24.3,28.5,0.0,23.8,75.0,1008.1,23.1,17.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-05,33.6,25.0,28.7,0.0,24.5,75.0,1007.5,23.3,25.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-06,32.5,25.5,28.8,0.0,27.5,76.0,1006.3,23.7,60.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-07,32.4,26.7,29.2,0.0,33.2,76.0,1006.9,24.3,60.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-08,32.2,26.1,28.9,0.0,32.2,78.0,1006.9,24.5,42.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-09,32.7,26.8,29.3,0.0,29.4,76.0,1005.3,24.4,59.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-10,32.9,27.0,29.6,0.0,28.7,75.0,1005.3,24.5,59.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-11,33.6,27.4,30.0,0.0,27.1,75.0,1005.5,24.7,38.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-12,36.7,27.5,31.1,0.7,24.5,69.0,1005.5,24.1,5.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-13,35.4,26.7,30.3,0.0,22.5,73.0,1005.4,24.4,13.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-14,34.9,25.7,29.8,0.0,24.2,74.0,1007.3,23.8,16.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-15,33.7,26.1,29.4,0.0,26.1,75.0,1008.0,24.0,15.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-16,33.5,26.4,29.6,0.0,31.2,76.0,1005.1,24.6,12.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-17,34.1,27.1,30.1,0.0,32.1,76.0,1002.5,25.1,4.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-18,34.0,28.1,30.4,0.0,30.1,77.0,1003.1,25.6,22.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-19,33.5,27.7,30.2,0.0,27.8,78.0,1004.3,25.7,30.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-20,34.0,27.7,30.3,0.0,30.4,76.0,1005.2,25.4,25.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-21,34.6,27.6,30.3,0.0,34.9,76.0,1005.4,25.1,13.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-22,34.4,27.8,30.5,0.0,36.9,77.0,1004.4,25.8,12.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-23,35.0,28.2,31.0,0.0,37.6,75.0,1003.1,25.7,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-24,34.7,28.5,31.0,0.0,38.5,74.0,1003.0,25.5,0.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-25,33.8,27.7,30.2,0.0,36.0,81.0,1004.0,26.3,7.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-26,34.1,27.8,30.4,0.0,32.4,80.0,1004.5,26.5,21.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-27,34.0,28.0,30.5,0.0,31.4,79.0,1004.7,26.3,28.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-28,34.9,28.1,30.8,0.0,31.2,75.0,1003.3,25.5,2.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-29,34.6,27.5,30.3,0.0,23.8,72.0,1005.0,24.2,15.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-30,34.0,27.5,30.3,0.0,27.4,72.0,1005.5,24.3,15.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-05-31,34.5,27.3,30.4,0.0,25.6,78.0,1003.0,25.7,15.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-01,36.5,27.4,31.1,0.0,26.2,74.0,999.0,25.3,4.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-02,39.1,28.0,32.7,1.3,21.6,64.0,1000.3,23.8,13.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-03,35.4,28.1,31.0,0.0,23.3,71.0,1003.3,24.8,13.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-04,36.1,27.3,30.7,0.2,23.7,68.0,1005.6,23.5,10.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-05,36.4,27.1,31.1,0.0,24.3,63.0,1006.2,22.6,2.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-06,34.1,27.2,30.1,0.0,25.2,71.0,1004.7,23.9,3.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-07,33.8,27.1,29.9,0.0,23.8,75.0,1002.2,24.6,12.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-08,33.4,27.1,30.2,0.0,22.7,71.0,1002.4,23.9,87.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-09,33.7,28.4,30.5,0.2,26.3,67.0,1003.4,23.6,55.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-10,34.4,28.3,30.8,0.0,22.7,68.0,1003.0,24.0,16.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-11,34.5,28.5,30.8,0.0,27.2,70.0,1003.3,24.5,15.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-12,34.0,28.3,30.6,0.0,24.5,73.0,1003.0,25.1,16.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-13,33.6,28.4,30.5,0.0,29.5,73.0,1000.8,25.0,27.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-14,33.3,28.7,30.6,0.0,33.7,72.0,999.8,24.8,54.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-15,33.3,28.4,30.5,0.0,32.1,72.0,999.7,24.8,45.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-16,33.7,28.2,30.6,0.1,23.5,76.0,1000.0,25.6,29.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-17,35.1,28.5,31.3,0.0,21.9,72.0,999.4,25.2,21.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-18,36.6,28.7,32.1,0.0,19.4,68.0,998.7,25.1,32.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-19,37.9,29.5,32.9,0.3,22.5,66.0,997.5,25.0,38.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-20,39.4,30.0,34.0,0.0,18.4,63.0,995.2,25.1,18.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-21,41.0,30.8,36.0,0.5,22.8,53.0,994.5,23.9,57.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-22,40.3,32.3,35.7,0.0,17.8,57.0,994.1,25.6,26.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-23,37.9,29.8,34.1,0.0,26.7,58.0,993.7,24.2,47.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-24,34.0,28.4,30.8,0.0,25.0,77.0,994.8,26.2,72.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-25,35.0,28.4,31.2,0.0,22.2,75.0,995.0,26.1,77.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-26,35.0,28.4,31.2,0.0,26.1,76.0,995.4,26.2,37.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-27,35.1,29.0,31.7,0.0,26.6,72.0,997.0,25.7,4.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-28,36.4,29.3,32.3,0.0,27.7,70.0,1000.0,25.6,1.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-29,35.3,29.2,31.8,0.0,32.8,71.0,1002.5,25.5,2.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-06-30,33.7,28.6,30.5,0.0,32.7,75.0,1002.5,25.4,28.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-01,32.9,28.1,30.1,0.0,33.5,73.0,1003.4,24.5,44.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-02,33.0,28.2,30.3,0.0,33.7,71.0,1004.3,24.3,47.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-03,33.0,28.4,30.4,0.0,36.1,69.0,1004.2,23.9,49.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-04,33.0,28.6,30.3,0.0,40.1,71.0,1002.9,24.5,59.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-05,32.1,28.4,29.9,0.1,43.0,76.0,999.6,25.2,58.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-06,32.8,28.2,30.0,0.0,42.7,79.0,996.4,25.9,26.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-07,33.1,28.2,30.0,0.0,34.6,79.0,996.4,25.8,29.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-08,32.0,27.7,29.4,0.2,27.4,79.0,1000.0,25.4,67.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-09,31.2,27.6,29.0,0.0,35.3,78.0,1001.4,24.6,60.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-10,31.5,27.1,29.0,0.0,38.5,78.0,997.5,24.6,66.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-11,32.4,27.3,29.4,0.0,26.1,78.0,997.5,25.1,43.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-12,32.7,27.5,29.7,0.0,23.6,77.0,1001.2,25.1,31.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-13,32.6,27.6,29.6,0.0,24.0,75.0,1002.4,24.6,77.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-14,31.7,27.7,29.3,0.0,29.0,74.0,1001.9,24.2,59.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-15,31.1,27.3,29.0,0.0,34.0,75.0,998.4,24.1,61.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-16,32.3,27.7,29.5,0.0,34.8,77.0,994.6,25.0,65.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-17,32.0,27.1,29.3,0.0,28.6,82.0,994.7,25.6,79.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-18,31.3,27.3,28.9,0.1,24.4,80.0,998.0,24.9,93.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-19,31.0,27.0,28.7,0.2,29.7,79.0,998.3,24.7,77.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-20,31.9,27.1,29.0,0.0,26.9,78.0,998.5,24.8,78.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-21,32.9,27.4,29.7,0.0,23.8,76.0,999.3,25.0,76.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-22,31.1,28.0,29.0,7.9,18.8,83.0,1000.5,25.7,100.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-23,29.0,27.5,28.0,18.0,21.9,86.0,1000.6,25.5,100.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-24,30.6,26.8,28.3,1.2,21.9,85.0,1001.6,25.4,99.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-25,30.3,27.4,28.5,0.0,26.1,86.0,1000.8,25.8,99.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-26,29.9,27.1,28.2,1.3,32.4,84.0,999.1,25.3,88.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-27,27.6,26.9,27.2,17.1,29.8,89.0,999.4,25.2,100.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-28,29.0,26.6,27.5,1.6,32.9,87.0,999.0,25.2,99.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-29,29.0,26.1,27.3,0.4,30.8,87.0,1000.0,24.9,74.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-30,28.8,26.0,27.1,0.2,34.8,86.0,1000.9,24.5,79.0,Karachi,Sindh,24.8607,67.0011,8.0
2015-07-31,29.1,26.0,27.1,0.4,37.7,86.0,1000.8,24.5,92.0,Karachi,Sindh,24.8607,67.0011,8.0
